id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
60259_clip_31_operation,videos/level_1/60259/clip_31.mp4,What is the researcher doing with the tape?,"{""A"": ""Securing tubing to the participant's wrist"", ""B"": ""Holding tubing against the participant's forearm"", ""C"": ""Removing tape from the participant's wrist"", ""D"": ""Attaching tubing to the participant's ankle""}","""A""",A,A,A,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""adjusting the IV line""
  ],
  ""objects_manipulated"": [
    ""IV line"",
    ""patient's arm""
  ],
  ""tool_object_interaction"": [
    ""The gloved hand is seen adjusting the IV line, ensuring it is properly positioned.""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""apply transparent dressing over the cannula"",
    ""adjust the patient's arm position""
  ],
  ""objects_manipulated"": [
    ""transparent dressing"",
    ""cannula"",
    ""patient's arm""
  ],
  ""tool_object_interaction"": [
    ""transparent dressing is placed over the cannula to secure it"",
    ""gloved hand adjusts the patient's arm for proper positioning""
  ]
}
```"
60259_clip_47_operation,videos/level_1/60259/clip_47.mp4,What is the person doing with the counting tube?,"{""A"": ""Positioning it beside the well counter"", ""B"": ""Adjusting its position inside the well counter"", ""C"": ""Removing it from the well counter"", ""D"": ""Placing it into the well counter""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""place test tube into centrifuge"",
    ""close centrifuge lid""
  ],
  ""objects_manipulated"": [
    ""test tube"",
    ""centrifuge lid""
  ],
  ""tool_object_interaction"": [
    ""test tube is inserted into designated slot in centrifuge"",
    ""centrifuge lid is securely placed over test tube""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""pipette liquid into a test tube"",
    ""place test tube into a centrifuge""
  ],
  ""objects_manipulated"": [
    ""test tube"",
    ""centrifuge""
  ],
  ""tool_object_interaction"": [
    ""pipette tip inserts into test tube"",
    ""test tube is inserted into centrifuge chamber""
  ]
}
```"
57265_clip_12_operation,videos/level_1/57265/clip_12.mp4,What is the researcher doing with the forceps and micro scissors?,"{""A"": ""Grasping and repositioning the tumor tissue"", ""B"": ""Closing the instruments without contacting tissue"", ""C"": ""Trimming adjacent connective tissue"", ""D"": ""Excising the subcutaneous tumor""}","""D""",C,C,C,0.0,0.0,0.0,"```json
{
  ""actions_performed"": [
    ""inject needle into mouse's neck"",
    ""hold mouse's head steady""
  ],
  ""objects_manipulated"": [
    ""mouse"",
    ""needle"",
    ""scissors""
  ],
  ""tool_object_interaction"": [
    ""The needle is inserted into the mouse's neck."",
    ""The scissors are used to hold the mouse's head steady.""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""incise the skin with a scalpel"",
    ""retract the skin with forceps""
  ],
  ""objects_manipulated"": [
    ""scalpel"",
    ""forceps"",
    ""animal skin""
  ],
  ""tool_object_interaction"": [
    ""scalpel cuts through the skin"",
    ""forceps hold and pull the skin apart""
  ]
}
```"
57265_clip_8_operation,videos/level_1/57265/clip_8.mp4,What is the person doing with the plunger?,"{""A"": ""Rotating it while depressed to seal the chamber"", ""B"": ""Pressing and retracting it repeatedly to eliminate air bubbles"", ""C"": ""Holding it fully depressed to maintain pressure"", ""D"": ""Pressing it halfway to measure fluid volume""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [""adjusting the plunger of the syringe""],
  ""objects_manipulated"": [""syringe filled with red liquid""],
  ""tool_object_interaction"": [""gloved hand holding the syringe steady while adjusting the plunger""]
}
```","```json
{
  ""actions_performed"": [
    ""hold syringe with both hands"",
    ""expel air from syringe""
  ],
  ""objects_manipulated"": [
    ""syringe"",
    ""needle""
  ],
  ""tool_object_interaction"": [
    ""fingers manipulate plunger to expel air"",
    ""needle is attached to syringe""
  ]
}
```"
50593_clip_24_operation,videos/level_1/50593/clip_24.mp4,What is the person doing with the powder after weighing it?,"{""A"": ""Adding it directly to a reaction mixture"", ""B"": ""Pouring it into a beaker"", ""C"": ""Transferring it to a round bottom flask"", ""D"": ""Pre-measuring it for later use""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [""pipette 100uL into test tube""],
  ""objects_manipulated"": [""pipette"", ""test tube""],
  ""tool_object_interaction"": [""pipette吸取100微升液体并注入试管""]
}
```","```json
{
  ""actions_performed"": [
    ""grind substance in a mortar""
  ],
  ""objects_manipulated"": [
    ""mortar"",
    ""pestle"",
    ""substance being ground""
  ],
  ""tool_object_interaction"": [
    ""pestle is pressed and rotated against the substance in the mortar""
  ]
}
```"
50593_clip_21_operation,videos/level_1/50593/clip_21.mp4,"What is the person doing with the milling jar, round bottom flask, and other items near the glove box?","{""A"": ""Transferring them into the glove box"", ""B"": ""Removing them from the glove box"", ""C"": ""Arranging them beside the glove box"", ""D"": ""Sealing them against the glove box exterior""}","""A""",A,A,B,1.0,1.0,0.0,"```json
{
  ""actions_performed"": [
    ""open valve"",
    ""close valve""
  ],
  ""objects_manipulated"": [
    ""valve"",
    ""sample container""
  ],
  ""tool_object_interaction"": [
    ""hand opens and closes the valve"",
    ""hand places sample container into the chamber""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""rotate the centrifuge lid"",
    ""open the centrifuge lid"",
    ""close the centrifuge lid"",
    ""turn the valve on the gas control panel""
  ],
  ""objects_manipulated"": [
    ""centrifuge lid"",
    ""gas control panel valve""
  ],
  ""tool_object_interaction"": [
    ""hand rotates the centrifuge lid"",
    ""hand turns the valve on the gas control panel""
  ]
}
```"
59728_clip_28_operation,videos/level_1/59728/clip_28.mp4,What is the person visually doing with the dried gel in relation to the plastic containers?,"{""A"": ""Weighing the gel directly inside the containers"", ""B"": ""Mixing the gel with contents already in the containers"", ""C"": ""Pouring the gel freely into the containers"", ""D"": ""Placing a measured amount into each container""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""pipette 100uL from container into small jar""
  ],
  ""objects_manipulated"": [
    ""pipette"",
    ""container"",
    ""small jar""
  ],
  ""tool_object_interaction"": [
    ""pipette吸取100微升液体并注入小瓶中""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""transfer specimen from container to dish""
  ],
  ""objects_manipulated"": [
    ""specimen"",
    ""container"",
    ""dish""
  ],
  ""tool_object_interaction"": [
    ""forceps grasp specimen from container"",
    ""forceps place specimen into dish""
  ]
}
```"
59728_clip_30_operation,videos/level_1/59728/clip_30.mp4,What is the person doing with the containers at the beginning of the experiment?,"{""A"": ""Removing them from the stirrer"", ""B"": ""Adjusting the stirrer's speed settings"", ""C"": ""Cleaning the containers before use"", ""D"": ""Placing them into the stirrer""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""place small white container into oven""
  ],
  ""objects_manipulated"": [
    ""small white container"",
    ""oven""
  ],
  ""tool_object_interaction"": [
    ""glove hand places container inside oven""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""place small container into incubator""
  ],
  ""objects_manipulated"": [
    ""small container"",
    ""incubator""
  ],
  ""tool_object_interaction"": [
    ""hand places small container onto shelf inside incubator""
  ]
}
```"
54189_clip_25_operation,videos/level_1/54189/clip_25.mp4,What is the person doing with the funnel?,"{""A"": ""Shaking it vigorously"", ""B"": ""Removing it from the setup"", ""C"": ""Pouring liquid into it"", ""D"": ""Swirling it gently""}","""A""",D,C,D,0.0,0.0,0.0,"```json
{
  ""actions_performed"": [""pipette 100uL onto well A1""],
  ""objects_manipulated"": [""pipette"", ""well A1""],
  ""tool_object_interaction"": [""pipette吸取100微升液体并注入到A1孔中""]
}
```","```json
{
  ""actions_performed"": [
    ""tilt the flask""
  ],
  ""objects_manipulated"": [
    ""flask with a dark liquid""
  ],
  ""tool_object_interaction"": [
    ""the flask is held by a gloved hand and tilted to observe the liquid""
  ]
}
```"
54189_clip_50_operation,videos/level_1/54189/clip_50.mp4,What is the person doing with the boiling hexanes?,"{""A"": ""Adding cold hexanes instead of boiling"", ""B"": ""Pouring the entire volume at once into the flask"", ""C"": ""Adding it incrementally until the solution is homogeneous"", ""D"": ""Stirring vigorously to mix it with the solution""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""pipette 150 mL from flask into another flask""
  ],
  ""objects_manipulated"": [
    ""pipette"",
    ""flask containing liquid""
  ],
  ""tool_object_interaction"": [
    ""pipette吸取150毫升液体并将其转移到另一个烧瓶中""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""tilt the 100 ml PYREX beaker""
  ],
  ""objects_manipulated"": [
    ""100 ml PYREX beaker""
  ],
  ""tool_object_interaction"": [
    ""hand tilts the beaker to mix the contents""
  ]
}
```"
57293_clip_32_operation,videos/level_1/57293/clip_32.mp4,What is the person doing with the high performance liquid chromatography (HPLC) system?,"{""A"": ""Injecting a sample into the system"", ""B"": ""Activating the system"", ""C"": ""Preparing samples for injection"", ""D"": ""Calibrating the system settings""}","""B""",A,C,C,0.0,0.0,0.0,"```json
{
  ""actions_performed"": [""pipette 100uL from bottle into test tube""],
  ""objects_manipulated"": [""bottle"", ""test tube""],
  ""tool_object_interaction"": [""pipette吸取100微升液体到试管中""]
}
```","```json
{
  ""actions_performed"": [
    ""connect tubing to a glass bottle""
  ],
  ""objects_manipulated"": [
    ""glass bottle"",
    ""tubing""
  ],
  ""tool_object_interaction"": [
    ""tubing is inserted into the neck of the glass bottle""
  ]
}
```"
57293_clip_14_operation,videos/level_1/57293/clip_14.mp4,What is the person doing with the vortex mixer?,"{""A"": ""Manually shaking tubes while holding them above it"", ""B"": ""Pouring liquid from tubes into its attachment"", ""C"": ""Centrifuging tubes using its rotating mechanism"", ""D"": ""Vigorously shaking tubes against it at high speed""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""place test tube into test tube rack"",
    ""adjust test tube rack on shaker""
  ],
  ""objects_manipulated"": [
    ""test tubes"",
    ""test tube rack"",
    ""shaker""
  ],
  ""tool_object_interaction"": [
    ""test tubes are placed into the test tube rack"",
    ""test tube rack is adjusted on the shaker""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""place test tube into test tube rack"",
    ""adjust test tube in the rack""
  ],
  ""objects_manipulated"": [
    ""test tube"",
    ""test tube rack""
  ],
  ""tool_object_interaction"": [
    ""test tube is inserted into the holes of the test tube rack""
  ]
}
```"
51747_clip_20_operation,videos/level_1/51747/clip_20.mp4,What is the person doing with the pipette?,"{""A"": ""Pouring liquid directly from a bottle"", ""B"": ""Adding a measured volume of liquid"", ""C"": ""Removing liquid from a container"", ""D"": ""Measuring liquid without transferring it""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [""pipette 100uL from test tube labeled 'Glycine buffered saline + 12% BSA' into test tube labeled 'reagent'""],
  ""objects_manipulated"": [""test tube labeled 'Glycine buffered saline + 12% BSA', test tube labeled 'reagent', pipette""],
  ""tool_object_interaction"": [""pipette吸取100微升液体并注入目标试管中""]
}
```","```json
{
  ""actions_performed"": [
    ""pipette liquid into the reagent tube""
  ],
  ""objects_manipulated"": [
    ""pipette"",
    ""reagent tube""
  ],
  ""tool_object_interaction"": [
    ""pipette tip is inserted into the reagent tube""
  ]
}
```"
51747_clip_18_operation,videos/level_1/51747/clip_18.mp4,What is the person doing with the liquid above the pellet after centrifugation?,"{""A"": ""Discarding the supernatant"", ""B"": ""Mixing it back into the pellet"", ""C"": ""Adding glycine buffered saline to it"", ""D"": ""Pouring it into a new tube""}","""A""",A,A,A,1.0,1.0,1.0,"```json
{
  ""actions_performed"": [
    ""pipette 50uL from test tube into microtube""
  ],
  ""objects_manipulated"": [
    ""test tube labeled 'Glycine buffered saline'"",
    ""microtube"",
    ""pipette""
  ],
  ""tool_object_interaction"": [
    ""pipette吸取50微升液体到微管中""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""pipette liquid into a test tube"",
    ""place test tube into a centrifuge""
  ],
  ""objects_manipulated"": [
    ""test tube labeled 'Glycine buffered saline'"",
    ""pipette tip"",
    ""centrifuge""
  ],
  ""tool_object_interaction"": [
    ""pipette tip inserts into test tube"",
    ""test tube is secured into centrifuge chamber""
  ]
}
```"
201062_clip_8_operation,videos/level_1/201062/clip_8.mp4,What is the person doing with the pipette to the cell solution?,"{""A"": ""Diluting the cells with additional medium"", ""B"": ""Transferring the cells to a new container"", ""C"": ""Discarding a portion of the cell solution"", ""D"": ""Resuspending the cells in the medium""}","""D""",B,B,B,0.0,0.0,0.0,"```json
{
  ""actions_performed"": [
    ""pipette 500uL from tube into well A1""
  ],
  ""objects_manipulated"": [
    ""tube labeled 'RPE1 Culturing Medium'"",
    ""96-well plate"",
    ""pipette""
  ],
  ""tool_object_interaction"": [
    ""pipette吸取500uL液体并注入96孔板的A1孔中""
  ]
}
```","```json
{
  ""actions_performed"": [
    ""hold a vial labeled 'RPE1 cells'"",
    ""pipette a solution into a multi-well plate""
  ],
  ""objects_manipulated"": [
    ""vial containing RPE1 cells"",
    ""multi-well plate"",
    ""pipette""
  ],
  ""tool_object_interaction"": [
    ""pipette tip is inserted into the vial to draw the solution"",
    ""pipette dispenses the solution into the wells of the multi-well plate""
  ]
}
```"
